code_prefix,country_id,country_code,country_title,region_title,current_rate,billing_term,last_updated,rate_status
"2786076672","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786076674","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786076675","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786076678","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786076679","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786076690","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786076691","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786076692","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786076693","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786076694","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786076695","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786076696","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786076698","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786076699","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786076701","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786076702","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786076703","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786076704","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786076705","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786076706","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786076707","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786076708","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786076709","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786076720","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786076721","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786076722","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786076723","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786076725","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786076726","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786076727","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786100140","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786100141","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786100142","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786100143","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786100144","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786100145","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786100146","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786100148","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786100152","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786100153","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786101021","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786101340","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786118920","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786122510","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786122511","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786142871","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786163623","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786163688","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786174526","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786180011","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786182600","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786198990","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786199901","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786199902","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786199903","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786199904","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786199905","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786199906","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786199907","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786199908","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786199909","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786199910","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786199930","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786199931","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786199938","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786199951","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786199952","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786199953","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786199954","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786199956","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786199958","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786199959","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786199960","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786199961","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786199964","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786199965","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786199967","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786199968","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786199969","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786199970","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786199971","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786784250","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786784251","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786784252","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786784253","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786784254","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786868430","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786926280","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786926281","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786926282","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786926283","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2786926284","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2788410283","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2789008904","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"2790829848","193","ZAF","South Africa","","0.3076","30/6","2021-01-01","higher",
"27125620992","193","ZAF","South Africa","","0.3076","30/6","2021-01-01","higher",
"27125629100","193","ZAF","South Africa","","0.3076","30/6","2021-01-01","higher",
"27860022626","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860024361","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860024872","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860035338","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860036000","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860037739","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860037783","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860044584","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860046247","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860046293","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860047332","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860047665","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860048294","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860055200","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860056629","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860064537","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860067332","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860072567","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860073330","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860073682","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860076293","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860078744","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860087233","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860112765","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860116293","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860122237","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860123772","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860126837","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860131445","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860137483","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860138368","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860143643","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860146293","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860166867","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860177272","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860186824","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860187877","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860218758","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860227252","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860227354","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860227447","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860227568","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860231234","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860243556","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860243573","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860244266","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860255336","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860266272","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860266827","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860272443","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860272638","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860274266","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860287463","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860287822","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860306090","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860322487","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860326666","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860338000","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860347243","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860347331","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860347783","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860347835","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860354913","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860358125","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860360000","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860367464","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860368324","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860374625","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860374831","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860378800","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860383690","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860393227","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860393339","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860422626","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860436528","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860437226","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860438493","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860443556","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860445866","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860448377","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860462478","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860467837","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860474793","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860484687","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860522627","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860525242","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860527847","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860534257","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860537648","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860552000","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860552465","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860573228","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860622676","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860623367","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860633325","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860636669","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860638727","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860642435","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860644878","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860651831","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860663255","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860663342","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860668273","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860685154","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860686387","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860687546","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860687746","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860688837","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860692835","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860698294","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860723000","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860726293","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860727665","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860729292","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860729869","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860732266","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860747322","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860758672","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860759776","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860759947","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860764840","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860764842","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860765279","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860766522","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860769253","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860774468","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860784291","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860784298","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860784542","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860786493","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860786724","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860786739","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860787429","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860794647","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860822538","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860848538","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860862860","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860864878","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860866827","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860887665","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860924837","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860983000","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27860987228","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861001234","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861004247","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861005520","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861010002","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861010003","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861024387","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861037783","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861042387","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861046247","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861046664","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861055200","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861056629","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861062872","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861077323","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861078744","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861084878","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861097633","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861100644","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861101644","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861110001","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861110002","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861110003","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861110004","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861110005","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861110006","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861110009","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861110010","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861110012","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861110013","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861112382","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861114644","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861114646","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861117427","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861118386","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861118647","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861119990","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861123644","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861123762","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861123787","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861128537","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861130456","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861133667","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861137739","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861143643","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861144247","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861144555","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861162747","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861172787","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861172938","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861175425","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861193477","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861199494","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861220861","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861225375","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861226660","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861226661","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861226663","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861226664","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861226665","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861226668","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861227568","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861227635","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861227655","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861229922","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861232276","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861232679","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861234247","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861234762","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861236887","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861236980","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861237224","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861242472","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861244266","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861257427","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861266272","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861266328","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861266332","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861267900","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861267978","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861269764","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861272938","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861275738","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861288612","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861292644","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861297746","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861305448","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861328267","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861328537","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861334878","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861336749","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861347243","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861352929","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861357272","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861362467","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861368324","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861372343","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861378800","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861386348","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861387269","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861400002","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861400009","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861400101","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861400102","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861400104","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861400105","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861400106","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861400107","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861400108","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861400109","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861400110","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861400112","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861400113","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861400114","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861400904","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861414777","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861422720","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
"27861422721","193","ZAF","South Africa","","0.3317","30/6","2021-01-01","higher",
